paragraph,Response
"Det siste alternativet, forbedre teknologi og ressursbruken, er for fiskeflåten en del kvantesprang frem i tid. Det er flere alternative drivstoff på markedet, men disse  har ikke kapasitet og/eller infrastruktur god nok i dag, er ikke tilpasset fiskeflåtens driftsmønster, og er ikke tilpasset fiskeriregelverket angående utforming av fartøy, og må derfor anses som altfor premature i dag. Veien frem mot alternativer til MGO vil derfor være tidkrevende og kostnadskrevende. Å velge «feilt» drivstoffalternativ i dag vil derfor bli svært kostnadskrevende. Det har ikke dagens fiskebåtrederier økonomi til å bære. Denne sti-avhengigheten vil bli ekstremt vesentlig for omstilling i fiskeriene. Det er derfor stort behov for statlig støtte til de som tør å være prøvekaniner i prosjektene som må drives frem.","  Here are the arguments in the text without paraphrasing and summarization, written in Norwegian:

1. Det er flere alternative drivstoff på markedet, men disse har ikke kapasitet og/eller infrastruktur god nok i dag.
2. Disse alternativa drivstoffene er ikke tilpasset fiskeflåtens driftsmønster.
3. Disse alternativa drivstoffene er ikke tilpasset fiskeriregelverket angående utforming av fartøy.
4. Å velge «feilt» drivstoffalternativ i dag vil bli svært kostnadskrevende.
5. Fiskebåtrederiene har ikke økonomi til å bære sti-avhengigheten.
6. Det er derfor stort behov for statlig støtte til de som tør å være prøvekaniner i prosjektene som må drives frem."
"Arealbruk I utredningen er det mye snakk om hvordan arealplanlegging på land kan bidra til kutt i utslippene. Det foregår i dag flere prosesser for utarbeidelse av en rekke planer for havene. Blant annet næringsplaner og forvaltningsplaner for havområdene. Ingen av disse er arealplaner som ser alle brukere av havet i sammenheng, med muligheten for styring og innsigelser for viktige områder slik man har på land. Vi mener derfor at helhetlig arealplanlegging også må gjennomføres for havet også i Norge. På samme måte som EU har arealplaner til havs i dag. I rapporten skriver man i kapittel 6.3 side 96: Dagens forvaltningssystem er ikke innrettet for å håndtere den økte bruken av havets arealer som Norge står overfor. Dette sitatet støtter Pelagisk Forening. ","  Here are the arguments presented in the text without paraphrasing and summarization:

1. Arealplanlegging for land kan bidra til kutt i utslippene.
2. Det er flere prosesser for utarbeidelse av planer for havene, blant annet næringsplaner og forvaltningsplaner for havområdene.
3. Ingen av disse planene er arealplaner som ser alle brukere av havet i sammenheng, med muligheten for styring og innsigelser for viktige områder slik man har på land.
4. Helhetlig arealplanlegging må gjennomføres for havet også i Norge, som EU har arealplaner til havs i dag.
5. Dagens forvaltningssystem er ikke innrettet for å håndtere den økte bruken av havets arealer som Norge står overfor.

In Norwegian, the arguments would be:

1. Arealplanlegging for land kan bidra til kutt i utslippene.
2. Det er flere prosesser for utarbeidelse av planer for havene, blant annet næringsplaner og forvaltningsplaner for havområdene.
3. Ingen av disse planene er arealplaner som ser alle brukere av havet i sammenheng, med muligheten for styring og innsigelser for viktige områder slik man har på land.
4. Helhetlig arealplanlegging må gjennomføres for havet også i Norge, som EU har arealplaner til havs i dag.
5. Dagens forvaltningssystem er ikke innrettet for å håndtere den økte bruken av havets arealer som Norge står overfor.

Note that the fifth argument is a quote from the report, and the phrase ""Dagens forvaltningssystem"" can be translated to ""The current management system"" or ""The existing management system""."
Pelagisk Forening støtter utvalget sitt forslag om: Behov for økt kunnskap om hvordan havets ulike karbonlag blir påvirket av fiskeriene,"  Here are the arguments in the text without any paraphrasing or summarization, written in Norwegian:

* Behov for økt kunnskap om hvordan havets ulike karbonlag blir påvirket av fiskeriene

This translates to ""Need for increased knowledge on how the various carbon layers in the ocean are affected by fisheries.""

There is only one argument in the text, which is the need for more knowledge about the impact of fisheries on the different carbon layers in the ocean."
Pelagisk Forening støtter ikke utvalget sitt forslag om: Å vurdere å stanse bunntråling og tarehøsting i påvente av mer kunnskap om hvordan disse påvirker havets karbonlagre. ,"  Here are the arguments in the text without paraphrasing and summarization, written in Norwegian:

* Å vurdere å stanse bunntråling og tarehøsting i påvente av mer kunnskap om hvordan disse påvirker havets karbonlagre. (To evaluate the possibility of stopping bottom trawling and kelp harvesting until more is known about how they affect the ocean's carbon stores.)

Note that this is a single argument, rather than multiple arguments, as the text presents a single reason for why the organization does not support the proposal."
"NOU 2023:25 er en rapport fra Klimautvalget 2050 som utreder hvilke veivalg Norge står overfor for å nå klimamålene i 2050. Rapporten danner et kunnskapsgrunnlag for arbeidet med stortingsmeldinger om klima og naturmangfold, og vil være viktig for regjeringens arbeid med utvikling av en helhetlig, langsiktig og rettferdig klima- og naturpolitikk. Riksantikvarens innspill er knyttet til et utvalg vurderinger og anbefalinger fra utvalget (her i fet skrift) i fem kapitler som berører kulturmiljøtema. Dette er følgende kapitler: • Kapittel 5 Energisystemet • Kapittel 6 Areal og natur • Kapittel 7 Matsystemet • Kapittel 9 Økonomisk aktivitet, velferd og sirkularitet • Kapittel 10 Innovasjon, omstilling og næringsstruktur","  Here are the arguments in the text without any paraphrasing or summarization, written in Norwegian:

* Utvalget vurderer at Norge står overfor storage veivalg for å nå klimamålene i 2050.
* Rapporten danner et kunnskapsgrunnlag for arbeidet med stortingsmeldinger om klima og naturmangfold, og vil være viktig for regjeringens arbeid med utvikling av en helhetlig, langsiktig og rettferdig klima- og naturpolitikk.
* Riksantikvarens innspill er knyttet til et utvalg vurderinger og anbefalinger fra utvalget i fem kapitler som berører kulturmiljøtema.
* Kapittel 5 Energisystemet
* Kapittel 6 Areal og natur
* Kapittel 7 Matsystemet
* Kapittel 9 Økonomisk aktivitet, velferd og sirkularitet
* Kapittel 10 Innovasjon, omstilling og næringsstruktur"
"Innspill til kapittel 5 Energisystemet Det ligger et stort potensial for reduksjon av klimagassutslipp, energibruk og avfall gjennom å bruke, oppgradere og ombruke eksisterende bygninger. Dette står det om i Meld. St. 16 (2019–2020) Nye mål i kulturmiljøpolitikken – Engasjement, bærekraft og mangfold (kulturmiljømeldingen) og Meld. St. 13 (2020–2021) Klimaplan for 2021–2030.","  Sure, I can help you with that. Here are the arguments extracted from the text you provided, without any paraphrasing or summarization:

* Reduksjon av klimagassutslipp
* Reduksjon av energibruk
* Reduksjon av avfall
* Bruk, oppgradere og ombruke eksisterende bygninger
* Meld. St. 16 (2019–2020) Nye mål i kulturmiljøpolitikken – Engasjement, bærekraft og mangfold (kulturmiljømeldingen)
* Meld. St. 13 (2020–2021) Klimaplan for 2021–2030"
"Rapporten fra Klimautvalget peker på viktigheten av å ombruke bygninger og bygningsmaterialer og fremme bruk av klimavennlige materialer. Utvalget slår fast at det å rehabilitere er et bedre klimatiltak enn å bygge nytt. Både plan- og bygningsloven og de tekniske kravene til byggekvalitet er i dag i stor grad utformet med tanke på nye bygg. Utvalget anbefaler at det vurderes justeringer i regulatoriske og økonomiske virkemidler som vrir investeringer fra nybygging til drift og vedlikehold av eksisterende bygg og infrastruktur i mer energieffektiv og sirkulær retning, for eksempel gjennom endringer i byggteknisk forskrift. Riksantikvaren er enig i dette. Produksjon av materialer i bygg- og anleggsbransjen står for en stor andel av klima- og miljøbelastningen, og ombruk av bygninger og bygningsmaterialer er et viktig klimatiltak. I Klimautvalgets rapport (bl.a. på s. 76) vises det til rammeverk for tiltak, hvor det å unngå forbruket alltid bør være den første og viktigste prioriteringen. Rammeverket minner om hierarkiet i avfallspyramiden, som også viser til at man skal prioritere å unngå avfall i utgangspunktet. Bruk og ombruk av eksisterende bygninger, med nødvendig energioppgradering, med så lite materialutskifting som mulig, er et svar på dette.","  Here are the arguments in the text without paraphrasing and summarization, written in Norwegian:

* Å ombruke bygninger og bygningsmaterialer er viktig for å reducere klima- og miljøbelastningen.
* Det å rehabilitere er et bedre klimatiltak enn å bygge nytt.
* Plan- og bygningsloven og de tekniske kravene til byggekvalitet er i dag i stor grad utformet med tanke på nye bygg.
* Det bør vurderes justeringer i regulatoriske og økonomiske virkemidler for å vrible investeringer fra nybygging til drift og vedlikehold av eksisterende bygg og infrastruktur i mer energieffektiv og sirkulær retning.
* Riksantikvaren er enig i at produksjon av materialer i bygg- og anleggsbransjen står for en stor andel av klima- og miljøbelastningen, og at ombruk av bygninger og bygningsmaterialer er et viktig klimatiltak.
* Å unngå forbruket bør være den første og viktigste prioriteringen, hvor bruk og ombruk av eksisterende bygninger, med nødvendig energioppgradering, med så lite materialutskifting som mulig, er et svar på dette."
Historiske bygninger er avhengig av bruk for å bli tatt vare på. Det er fullt mulig å energieffektivisere bygninger uten å ødelegge deres karakter og historie. Likevel vil det være utfordringer med å oppnå de høyeste energiklassene i historiske bygg. Riksantikvaren mener at det må tas hensyn til historiske bygninger når det skal gjøres endringer i regelverk og tilskuddsordninger som gjelder energioppgradering i bygg.,"  Here are the arguments in the text without paraphrasing and summarization, written in Norwegian:

1. Historiske bygninger er avhengig av bruk for å bli tatt vare på.
2. Det er fullt mulig å energieffektivisere bygninger uten å ødelegge deres karakter og historie.
3. Likevel vil det være utfordringer med å oppnå de høyeste energiklassene i historiske bygg.
4. Riksantikvaren mener at det må tas hensyn til historiske bygninger når det skal gjøres endringer i regelverk og tilskuddsordninger som gjelder energioppgradering i bygg."
Klimautvalget anbefaler videre at det skal stilles minimumskrav til energistandard i utleieboliger og offentlige bygninger.,"  Klimautvalget anbefaler:

* Videre å stille minimumskrav til energistandard i utleieboliger og offentlige bygninger."
"Riksantikvaren mener at energieffektivisering kan gjennomføres i alle typer bygninger, men i noe ulik grad. Riksantikvaren vil derfor advare mot å knytte effekten av tiltak kun opp mot energiklasse. En rekke historiske bygninger kan redusere energiforbruket sitt betraktelig, men det er tvilsomt om en vil klare å oppnå energiklasse A eller B. Det er svært uheldig hvis en rekke av våre historiske bygninger i fremtiden ikke egner seg for verken boligutleie eller offentlig bruk på grunn av et minimumskrav til energiklasse. Vi viser her til siste versjon av bygningsenergidirektivet (EPBD), hvor kulturhistoriske bygninger er unntatt de strengeste kravene, se særlig 1artikkel 5 og 9. Dette er det også tatt høyde for i EUs energieffektiviseringsdirektiv fra 20. September 2023, som er ute på høring i Norge med frist 12.03.2024. Her tas det hensyn til historiske bygg ved at man kan stille andre krav til energiytelse i offentlige bygg og offentlige anskaffelser. Dette unntaket gjelder dersom det ikke er mulig å oppnå kravet om nesten energinøytrale bygninger uten at det vil innebære en uakseptabel endring av karakter eller utseende. Det samme gjelder for bygninger som brukes til gudstjenester og religiøse formål, se artikkel 2 og 7.","  Here are the arguments presented in the text without paraphrasing or summarization:

* Riksantikvaren:
	+ argumenter mot knytting effekter av tiltak kun opp mot energiklasse
	+ historiques bygninger kan redusere energiforbruket sitt betraktelig, men det er tvilsomt om en vil klare å oppnå energiklasse A eller B
	+ det er uheldig hvis historiske bygninger i fremtiden ikke egner seg for verken boligutleie eller offentlig bruk på grunn av et minimumskrav til energiklasse
* Bygningsenergidirektivet (EPBD):
	+ unntar kulturhistoriske bygninger fra de strengeste kravene, se særlig artikkel 5 og 9
* EUs energieffektiviseringsdirektiv:
	+ tas hensyn til historiske bygg ved at man kan stille andre krav til energiytelse i offentlige bygg og offentlige anskaffelser
	+ unntaket gjelder dersom det ikke er mulig å oppnå kravet om nesten energinøytrale bygninger uten at det vil innebære en uakseptabel endring av karakter eller utseende
	+ gjelder også for bygninger som brukes til gudstjenester og religiøse formål, se artikkel 2 og 7."
