actor,paragraph,date
Stig Eidesmo,"4. Manglende økonomiske og samfunnsmessige konsekvensanalyser.Utvalget kommer med mange forslag for å oppfylle klimamålene i perioden frem mot 2050.Disse forslagene ville ført til store endringer i samfunnet vårt, med svekket økonomi og merkbart lavere levestandard. Men til tross for det, kommer ikke utvalget med noen økonomiske eller samfunnsmessige konsekvensanalyser av tiltakene, med henvisning til at det ikke er deres mandat.Dette burde ha vært med i rapporten, fordi anbefalingene til utvalget får så drastiske konsekvenser.",28.02.2024
Stig Eidesmo,"5. En av anbefalingene som blir presentert i rapporten er å fase ut petroleumsvirksomheten i Norge med mål om å «ligne mer på vestlige økonomier uten olje- og gassresurser».Dette vil få en dramatisk effekt på økonomien. Ja, rapporten mangler fullstendig økonomiske og samfunnsmessige konsekvensanalyser, og utvalget bare viser til at det ikke er deres mandat. Det å peke på en rekke tiltak som får store konsekvenser, og samtidig utelate konsekvensanalyser, holder ikke. Her er iveren etter å bli et lavutslippssamfunn tydelig, koste hva det koste vil, bokstavelig talt.",28.02.2024
Stig Eidesmo,"I tillegg sikrer petroleumsvirksomheten vår EU renere energi enn hva de ellers ville ha hatt. Vi erstatter brunt kull med renere norsk gass. Vi er faktisk EUs største leverandør av utslippskutt.Om norsk gass skulle blitt erstattet av kull, ville EUs utslipp ha økt med 330 millioner tonn CO2 pr. år, som er 12% av EUs utslipp, med en kvoteverdi på godt over 300 milliarder kroner, uten å ta oss betalt.",28.02.2024
Stig Eidesmo,"Vi er et stabilt demokrati. I tillegg til å bidra til utslippskutt, er vi også en trygg gassleverandør for EU.Reduserer vi letevirksomheten vår, så reduserer vi også muligheten for eksport.Norge har i tillegg en av verdens reneste petroleumsvirksomheter med minimalt med fakling, som, hvis den hadde forsvunnet, hadde blitt erstattet med mindre rene virksomheter.",28.02.2024
Stig Eidesmo,"Og vi må huske på at petroleumsvirksomheten er motoren i den norske økonomien. Den sysselsetter mange, og sørger for enorme inntekter til statskassen, som vi rett og slett ikke har en erstatning for. Dette vil få enorme konsekvenser for samfunnet, men det blir det altså sett helt bort fra. Det er bekymringsfullt.",28.02.2024
Stig Eidesmo,"Det er økonomisk ikke tilrådelig å legge opp til å avvikle petroleumsvirksomheten vår, som Klimautvalget går inn for. Og etterspørselen etter olje og gass er ikke redusert på verdensbasis, og ligger heller ikke an til å bli det i uoverskuelig fremtid. Av all energibruk i verden, utgjør fossil energi 80 %. Det Internasjonale Energibyrået (IEA) sier at til tross for ambisiøse mål om utslippskutt, vil verdens oljeetterspørsel frem mot 2040 øke med 12 %, og at verden vil trenge 70 millioner fat olje pr. dag i 2040. Vi må også huske på at olje er mye mer enn bare til energi. Det blir brukt til asfalt, plast, til produksjon av byggematerialer, klær osv.Og hva skal vi da erstatte verdens reneste olje med?Å foreslå å fase ut olje- og petroleumsvirksomheten, som Klimautvalget gjør, er uklokt og inkonsekvent. Virksomheten bør i stedet utvikles.",28.02.2024
Stig Eidesmo,"6. Det er også viktig å se Norge i en global sammenheng. Norges samlede utslipp er 50 millioner tonn CO2 pr. år. Det er forsvinnende lite, spesielt sammenlignet med Kina, som nå har passert Norge i utslipp pr. person med Kinas 8 mot Norges 7,5 tonn CO2 pr. innbygger pr. år. Til saman blir det hele 10 milliarder tonn CO2 pr. år, og Kina skal slippe ut enda mer i årene som kommer, i henhold til Parisavtalen, der de har meldt inn at dei skal øke sine utslipp med 450 % frem til 2030. Allerede per i dag står Kina alene for 30% av verdens beregnede utslipp (FN).",28.02.2024
Stig Eidesmo,"Uansett hva vi gjør her i landet, vil det få null effekt globalt, noe som gjør at de dyre tiltakene ikke kan forsvares. Klimakutt i allerede rene Norge, er veldig dyrt, for jo renere miksen er, jo dyrere blir kuttene.",28.02.2024
Stig Eidesmo,"7. Elektrifisering er både dyrt og unødvendig, og ren symbolpolitikk.Energi som vi trenger til andre ting blir sløst vekk til å elektrifisere bil- og båttrafikk, samt sokkelen. Et konkret eksempel er elektrifiseringa av gassanlegget på Melkøya, som vil støvsuge Finnmark for kraft og føre til at ny industri får nei av Statnett til å etablere seg. Et annet eksempel er elektrifiseringa av Johan Sverdrup-feltet, som bidrar til kraftmangel på Sør-Vestlandet, og nye virksomheter r får nei til å etablere seg også her.",28.02.2024
Stig Eidesmo,"Gassen som vi selv kunne brukt til å drive plattformene med, blir i stedet eksportert og brent i andre land. Det ser fint ut i klimaregnskapet, men det er bare på papiret. Moder Jord bryr seg ikke om hvor gassen blir brent. Og verdifull strøm som vi har bruk for på land, blir i stedet sendt ut til plattformene.",28.02.2024
Stig Eidesmo,"Rent beredskapsmessig blir også samfunnet mer sårbart når alt er avhengig av elektrisitet.DSB sin nye anbefaling er å klare seg inntil 7 dager uten strøm. Med hus som ikke har andre energikilder enn elektrisitet, blir det f.eks. vanskelig å sikre oppvarming. Og elektriske biler går jo også tom for strøm. Uten mulighet for lading blir de da stående.",28.02.2024
Stig Eidesmo,Elektrifisering av brøyting og annet vil kreve store investeringer i materiell og ladeinfrastruktur.Penger som f.eks. kunne blitt brukt til å vedlikeholde veinettet. Bare i Vestland er etterslepet på vedlikehold av vei på 16 milliarder. I stedet blir pengene slust inn i klimatiltak som ikke monner.,28.02.2024
Stig Eidesmo,"8. Vindkraft er ikke løsningen.Det er viktig å huske på at vindkraft IKKE er utslippsfritt. Det er det ingen ting som er.Finske forskere ved LUT Universitet, et ledende universitet innen forskning på klimatiltak og bærekraft, har funnet ut at 90% av CO2-innsparingen til vindturbiner på land gjennom driftsperioden, beregnet til 25 år, forsvinner bare ved utvinning og foredling av de sjeldne jordmetallene. Og da har de ikke regnet på CO2-utslipp knyttet til utbygging, drift, riving og avfallshåndtering. Det kommer i tillegg.I tillegg er vindkraft svært arealkrevende, og reduserer naturens evne til å binde CO2, spesielt der de er anlagt i myrområder. Når man så legger til at det er forurensende, med både fare for lekkasje av hydraulikkolje og avskalling av belegget på vingene, som bl.a. inneholder giften bisfenol A, ser man tydelig at klima trumfer miljø og natur.",28.02.2024
Stig Eidesmo,"I rapporten blir det lagt til grunn en forventning om at prisen på flytende havvind vil bli redusert fra 117 øre pr. kWh i 2021 til 68 øre pr. kWh i 2030. Dette anslaget er altfor lavt. F.eks. har enorme økninger i kostnader veltet økonomien i Equinors gigantiske havvind-prosjekt i USA, og Equinor og samarbeidspartner British Petroleum ber om en subsidie på 2 kr pr. kWh for å gå videre med satsinga. Det er jo milevidt unna både 117 øre og 68 øre.",28.02.2024
Stig Eidesmo,"9. Sosioøkonomiske forskjeller vil øke.EUs nye bygningsenergidirektiv, «Energy Performance of Buildings Directive», omhandler energieffektivisering av boliger med mål om å bli et nullutslippssamfunn innen 2050. Da skal alle boliger ha energiklasse A.Det er ikke usannsynlig at det vil koste mellom en halv og halvannen million kroner å oppgradere en bolig, og denne regningen ender hos boligeieren. For folk som har lite å rutte med, kan det ende med at de må selje boligen, da de ikke har råd til å gjøre denne oppgraderingen.",28.02.2024
Stig Eidesmo,"Utvalget skriver også at lave energipriser ikke skal være et hovedmål for energipolitikken, men at prisene i stedet må reflektere samfunnet sine kostnader ved å skaffe ny kraft til veie.Til tross for at utvalget sier at «høye kraftpriser kan ramme enkelte husholdninger hardt», så fraråder utvalget «å gjøre lave kraftpriser til et hovedmål i energipolitikken».Disse føringene om at klimahensyn skal gå foran vil gå ut over norsk næring og industri, og effekten av høye kraftpriser vil være negativt for bedrifter så vel som privatpersoner, og vil føre til at de sosioøkonomiske forskjellene vil øke.",28.02.2024
Sunnfjord kommune,Sunnfjord kommune har innspel til høyringa. Viser til vedlagt vedtak og saksutgreiing frå formannskapet 08.02.2024.,09.02.2024
Syklistforeningen,Fra: Syklistforeningen,28.02.2024
Syklistforeningen,Til: Klima- og miljødepartementet Dato: 28.02.2024,28.02.2024
Syklistforeningen,Syklistforeningen er Norges eneste landsdekkende medlemsorganisasjon som jobber for sunne og bærekraftige samfunn ved økt og tryggere hverdagssykling. Foreningen ble grunnlagt i 1947 og har siden da vært en pådriver for å bedre sykkelforholdene i Norge. Foreningen har i dag 6000 medlemmer og 19 lokallag.,28.02.2024
Syklistforeningen,,28.02.2024
Syklistforeningen,"Syklistforeningen vil takke muligheten til å gi innspill og for et godt og omfattende arbeid som Klimautvalget har gjort. Omstillingen til et lavutslippssamfunn kommer til å påvirke alle sektorer. Rammeverket UFF (Unngå, Flytt, Forbedre) er et bra utgangspunkt for å utvikle oss til et lavutslippssamfunn, også innenfor transportsektoren. Kapittelet i rapporten som omtaler omstillingen av transportsystemet er beskrevet i kapittel 8.",28.02.2024
Syklistforeningen,"Transportsektoren står for omtrent en tredjedel av Norges utslipp av klimagasser i Norge og er dermed landets største utslippskilde. Utviklingen mot 2030-målet, om halvering av utslippene fra transportsektoren sammenlignet med 2005, går for langsomt. Transportsektoren vil frem mot 2050 stå for omtrent 90 til 95 prosent av utslippene. Selv med omfattende elektrifisering vil transporter og fremtidig veibygging utgjøre en stor andel klimagassutslipp, støy, lokal forurensing og arealbeslag. Rapporten fremhever også at den nasjonale elbilpolitikken i stor grad undergraver målet om at personbiltrafikken ikke skal øke.",28.02.2024
Syklistforeningen,,28.02.2024
Syklistforeningen,For å unngå dette må regjeringen gjøre kraftige og smarte tiltak som endrer transportmiddelfordelingen. Det gjelder ikke minst for de korte reisene. Halvparten av alle reiser i Norge er kortere enn 5 kilometer og potensialet for redusert miljøpåvirkning gjennom økt gåing og sykling er stort. Elsykkelen er en game-changer for forutsetningene for sykling i Norge. Analyser fra Miljødirektoratet regner med at vi kan kutte 184 000 tonn i perioden 2024–2030 med et transportskifte fra bil til gange og sykkel (Miljødirektoratet 2023).,28.02.2024
Syklistforeningen,,28.02.2024
Syklistforeningen,Dagens klima- og miljøpolitikk må ta i bruk langt flere virkemidler som skaper en overflytting fra personbil til gang og sykling på de korte reisene. Syklistforeningen har tre innspill til regjeringens behandling av Klimautvalgets forslag:,28.02.2024
Syklistforeningen,Under er det redegjort for våre innspill. Vi går gjerne i dybden ved mulighet.,28.02.2024
Syklistforeningen,Jakob Bernhard Faglig rådgiver,28.02.2024
Syklistforeningen,jakob@syklistforeningen.no 413 202 72,28.02.2024
Syklistforeningen,Emil Rensvala Fagsjef,28.02.2024
Syklistforeningen,emil@syklistforeningen.no 412 134 84,28.02.2024
Syklistforeningen,,28.02.2024
Syklistforeningen,"Veksten i personbiltrafikken skal tas med gange, sykkel og kollektivtransport. De som bruker kollektivtrafikk, reiser som regel over 5 kilometer (RVU 2022). Det brukes mye ressurser for å konvertere de lengere reisene fra bil til bærekraftig kollektivtrafikk, og det er et stort potensial for å konvertere enda flere.",28.02.2024
Syklistforeningen,"Syklistforeningen etterspør en tilsvarende nasjonal satsning for å overføre de korte reisene fra bil til aktiv transport. Tiltak for sykling og gange utgjør en svært liten del av det nasjonale samferdselsbudsjettet (kun noen prosent av veimidlene), samt en liten del av byvekstavtalene sammenlignet med kollektivprosjektene. Det er fortsatt veldig mange reiser under 1 km som blir gjort med bil, og rundt halvparten av alle reiser mellom to og fem kilometer (RVU 2022).",28.02.2024
Syklistforeningen,"Syklistforeningen støtter de nasjonale målene for økt sykling og gange (8% sykkelandel nasjonalt, 20% i byene og 80% gåing og sykling til skoler). Et transportskifte fra bil til sykkel og gange kan kutte store mengder utslipp nasjonalt og lokalt.",28.02.2024
Syklistforeningen,,28.02.2024
Syklistforeningen,"For å høste de store samfunnsgevinstene av økt sunn og bærekraftig transport har regjeringene i ni europeiske land har tidfestede mål om økte sykkelandeler. Frankrike, Tyskland og England er eksempler på land som arbeider for økt andel sykling til år 2030. I tillegg har regjeringene i 15 europeiske land vedtatt en nasjonal sykkelstrategi. Utviklingen går fort – bare siden 2021 har fem nye tilkommet til listen. For å henge med i utviklingen må Norge følge etter. Om de skal ha noe effekt må de nasjonale målene tidfestes, og det må tas frem en strategi for å nå dem.",28.02.2024
