actor,paragraph,date
Avinor,"Økt teknologimodenhet og skalering/markedsutvikling vil på sikt kunne gi lavere tiltakskostnader. Det er imidlertid behov for kraftfulle og helthetlige virkemidler i omstillingsfasen, i den tidlige teknologiske fasen hvor det er nettverkseksternaliteter, betydelig risiko, både teknologisk og økonomisk, og aktiviteten med null- og lavutslippsluftfartøy er liten. Samtidig er denne fasen viktig for å nå Regjeringens målsetting om fremskyndet innfasing av null- og lavutslippsfly. Avinor vurderer at det vil være behov for økonomiske virkemidler for omstillingen av sektoren også på lengre sikt, blant annet knyttet til bruk av hydrogen som energibærer i luftfarten.",26.01.2024
Avinor,"Avinor støtter utvalgets anbefaling om at det er viktig med forutsigbarhet. Teknologisk utvikling i luftfarten tar tid, og et langsiktig perspektiv, med helhetlige og langsiktige virkemidler vil gi insentiver til klimavennlige og lønnsomme investeringer i luftfarten.",26.01.2024
Avinor,"Tilgang til energi som rammebetingelse for omstilling av transportsystemet Avinor slutter seg til utvalgets vurdering om at energiomstilling er en forutsetning for lavutslippssamfunnet. For transportsektoren er energiomstilling nødvendig for at transportsektoren kan levere på målene for transportpolitikken, og tilgang til energi er en rammebetingelse. Hovedutfordringen for transportsektoren er å sikre energi, på rett sted, til rett tid. Avinor mener derfor det ikke er tilstrekkelig å bare å se klima- og energipolitikken i sammenheng, som utvalget viser til. For å sikre et effektivt, miljøvennlig og trygt transportsystem i hele landet i 2050 må også energi- og transportsystemet i større grad sees i sammenheng. Transportvirksomhetene har anbefalt videre strategisk samhandling om transportsektorens tilgang til energi, med fokus på energidata, tilgang til kraft og etablering av verdikjeder for alternative drivstoff. Bedre kunnskapsgrunnlag om transportsektorens energibehov vil være et viktig utgangspunkt for å se utviklingen av energi- og transportsystemet mer i sammenheng, og som utgangspunkt for politikkutforming.",26.01.2024
Avinor,"Som del av arbeidet med NTP fikk Avinor konkrete oppdrag knyttet til behov for ladeinfrastruktur på lufthavnene ved innfasing av null- og lavutslippsfly. Avinor har i 2020 og 2023 kartlagt nettsituasjon og estimert kostnader for nettilknytning (anleggsbidrag) for økt effektuttak ved Avinors lufthavner. Kartleggingen indikerer økte anleggsbidrag og det kommer tilbakemeldinger om lengre ledetider for fremføring av strøm. På bakgrunn av tilbakemeldingene fra nettselskapene om lengre ledetider anbefaler Avinor i svar på oppdrag av 3. oktober 2023 at arbeidet med nettilknytning og bestilling av kapasitet, spesielt på lufthavner i områder med særlig utfordrende nettkapasitet, må intensiveres. Finansiering av investeringene i tidlig fase vil måtte finne sted gjennom tilgang på økonomiske virkemidler utenom Avinors finansieringsmodell. Tiltak for fremføring av kraft på Avinors lufthavner på kort sikt vil kunne bidra til å redusere risiko for ikke å ha tilstrekkelig kraft ved innfasing av null- og lavutslippsfly, gitt den markedskunnskapen vi har i dag. Avinors portefølje av lufthavner gir selskapet handlingsrom til å gjøre strategiske vurderinger av når og hvor det skal etableres nettilknytning, i tråd med markedets behov.",26.01.2024
Avinor,"Det er et betydelig potensial for elektrifisering i transportsektoren, og tiltak og virkemidler bør rettes mot elektrifisering av transportformene og segmentene som kan elektrifiseres. Avinor deler utvalgets anbefaling om at alternative drivstoff må forbeholdes transportene som ikke kan elektrifiseres.",26.01.2024
Avinor,"Behov for strategisk mobilitets- og transportplanlegging på tvers Avinor er enig i utvalgets vurdering om at fremtidens transportsystem i større grad må planlegges som ett system, og at transportformene i større grad må sees i sammenheng. Dette taler for tettere strategisk samhandling på tvers av transportformene om å avdekke mobilitetsbehov og bruk av et bredere spekter av tiltak for å dekke samfunnets behov for mobilitet. Datadeling, videreutvikling av metoder og verktøy vil måtte være viktige elementer i et slikt arbeid. Avinor legger til grunn at en videreutvikling av samhandlingen best kan videreutvikles innenfor rammene av dagens organisering, ikke gjennom etablering av en felles etat. Et godt eksempel er transportvirksomhetenes samlede anbefaling om styrket strategisk samarbeid om fremtidig behov for og tilgang til energi. Det tverrsektorielle samarbeidet bør foregå kontinuerlig og dette vil også kunne styrke samarbeidet inn mot NTP.",26.01.2024
Barneombudet,Barneombudets høringssvar - NOU 2023: 25 Omstilling til lavutslipp - Veivalg for klimapolitikken mot 2050 - rapport av Klimautvalget 2050 ,Dato:
Barneombudet,Barneombudet ønsker med dette å spille inn til myndighetenes videre arbeid med oppfølgingen av rapporten fra Klimautvalget 2050. ,Dato:
Barneombudet,"Barneombudet har et lovfestet mandat til å følge med på at barns interesser blir ivaretatt i samfunnet, og overvåke hvordan myndighetene følger opp barns rettigheter etter FNs barnekonvensjon. Barneombudet nå ønsker å bruke sitt mandat til å overvåke og påvirke myndighetenes arbeid slik at barns rettigheter blir bedre ivaretatt på klima- og miljøområdet.",Dato:
Barneombudet,"Barn påvirkes i større grad enn voksne av klimaendringene Virkningene av klimaendringene er langsiktige. De mest alvorlige konsekvensene har vi ennå ikke sett, og situasjonen kan bli svært alvorlig for dagens barn og fremtidige generasjoner. Barneombudet ønsker derfor å understreke at staten etter Grunnloven § 104 annet ledd og FNs barnekonvensjon (barnekonvensjonen) artikkel 3 har plikt til å vurdere konsekvenser for barn, og la barnets beste være et grunnleggende hensyn i sine beslutninger – også på klimafeltet.",Dato:
Barneombudet,"Klima og miljø påvirker oppfyllelsen av barns rettigheter Vi har de siste årene sett en stor utvikling i hvordan klima og miljø anses å ha menneskerettslig relevans. Sentrale internasjonale menneskerettighetsorganer anser nå klimautfordringene som en av de største utfordringene for oppfyllelse av menneskerettighetene, både nå og i fremtiden.",Dato:
Barneombudet,"Plikten til å vurdere barnets beste Grunnloven § 104 og barnekonvensjonen artikkel 3 sier at barnets beste skal være et grunnleggende hensyn ved alle handlinger som angår barn. Kravet om å vurdere barnets beste gjelder i alle offentlige beslutningsprosesser, og det er varslet at hensynet til barns beste blir inkludert i den generelle veilederen til utredningsinstruksen våren 2024.",Dato:
Barneombudet,FNs barnekomité overvåker barnekonvensjonen og er FNs traktatorgan for barnekonvensjonen. Komiteen anbefalte etter Norges siste rapportering at Norge styrker sin innsats for å sikre at vurderingen av barnets beste blir innarbeidet og anvendt konsekvent i alle lovgivningsprosesser og i all politikkutforming som har innvirkning på barn. Komiteen ber også om at det blir etablert klare kriterier for vurdering av barnets beste for alle myndigheter som treffer beslutninger som berører barn.,Dato:
Barneombudet,"Ny generell kommentar om barns rettigheter og klima fra FNs barnekomité FNs barnekomité utarbeider generelle kommentarer om hvordan ulike rettigheter er å forstå. De generelle kommentarene er viktige for å fastsette hva rettighetene i FNs barnekonvensjon faktisk innebærer. Høyesterett har uttalt at generelle kommentarer skal ha stor vekt, der de er konkrete og relevante for saken.",Dato:
Barneombudet,"Høsten 2023 lanserte FNs barnekomité en generell kommentar om barns rettigheter og miljø, med et særlig fokus på klimaendringer. Komiteen slår eksplisitt fast at barn har rett til et rent, sunt og bærekraftig miljø, og understreker at klimakrisen er en akutt og systemisk trussel mot barns rettigheter globalt.3 Komiteen fremhever at staten etter artikkel 3 er forpliktet til å gjøre barnets beste-vurderinger i alle utrednings- og beslutningsprosesser på klima- og miljøområdet, og oppfordrer statene til å gjennomføre barnerettighetsvurderinger i vurderingen av miljøpåvirkningen av ethvert tiltak.",Dato:
Barneombudet,"Barns rett til å bli hørt Grunnloven § 104 og FNs barnekonvensjon artikkel 12 fastsetter barns rett til å bli hørt i alle saker som angår dem. Staten er etter dette forpliktet til å sørge for at barns synspunkter er en del av kunnskapsgrunnlaget i saker som påvirker barn, enten direkte eller indirekte. FNs barnekomité uttaler i den generelle kommentaren at staten skal sikre at barns synspunkter innhentes regelmessig i alle stadier av beslutningsprosessene på klima- og miljøområdet, lokalt som nasjonalt, og understreker at medvirkningen må gjennomføres på en alderstilpasset og trygg måte.",Dato:
Barneombudet,"Klima og miljø er et område der barn og unge har markert seg med et stort engasjement og sterke stemmer både i Norge og internasjonalt. Barns miljøengasjement, sammen med den økte betydningen dette temaet har for barns rettigheter.",Dato:
Barneombudet,"Det er positivt at Klimautvalget har igangsatt en egen medvirkningsprosess med barn og unge i Klimautvalget Ung. Det har stor verdi at barn og unge får delta og bli hørt. Både fordi deres synspunkter utgjør viktig kunnskap, fordi barn og unges demokratiske deltakelse er viktig og fordi det er viktig at unge opplever at de kan bidra og bli hørt.",Dato:
Barneombudet,Vi oppfordrer departementet til å følge opp med god dialog med barn og unge i det videre arbeidet med utformingen av klimapolitikken.,Dato:
Barneombudet,"Arbeidet fremover Barneombudet bidrar gjerne i ytterligere dialog med departementet om hvordan barnets beste og barns rett til å bli hørt kan ivaretas i det videre arbeidet med Klimautvalgets rapport, og i annet arbeide fremover.",Dato:
Bergen kommune,Bergen kommunes høringsuttale - NOU 2023: 25 Omstilling til lavutslipp - Veivalg for klimapolitikken mot 2050 - rapport av Klimautvalget 2050,2.
Bergen kommune,"Bergen bystyre behandlet saken i møtet 31.01.2024 sak 10/24 og fattet følgende vedtak: Bergen kommune avgir høringsuttalelse til NOU 2023: 25 Omstilling til lavutslipp - Veivalg for klimapolitikken mot 2050 - rapport av Klimautvalget 2050 slik den fremkommer av byrådets forslag, med følgende endring:",2.
Bergen kommune,"Oppdatere følgende kapittel til under byrådets høringsuttalelse: Kapittel 6 Arealer og natur  - Bergen kommune støtter også Klimautvalget i at nasjonale myndigheter må sette klare rammer for kommunenes ansvar i arealpolitikken. Det er behov for mer tverrfaglig samarbeid og koordinering mellom aktuelle aktører og sektorer, tydeligere ansvarsfordeling, og finansiering av tiltak for å redusere fysisk klimarisiko. Bergen kommune er også enig med Klimautvalget i at klima- og naturhensyn i plan- og bygningsloven må styrkes gjennom en oppdatering og gjennomgang av lovverket, der også behovet for koblinger til andre lover vurderes. Utviklingen av byen bør i stor grad skje på allerede utbygde arealer med et lavt arealforbruk. Bergen kommune vil påpeke at regioner må ses i sammenheng når det gjelder bo- og arbeidsmarked. Det er lite hensiktsmessig at enkelte kommuner har en restriktiv arealpolitikk dersom nabokommuner ikke har det, da man risikerer at innbyggere flytter ut av byen til omegnen for å pendle til jobb. Samtidig er Bergen kommune kritisk til å utvide Statsforvalterens fullmakter, innsigelsesrett og oppfølgingsansvar av kommunene, fordi kommunene allerede opplever at lokalpolitiske vedtak blir satt til side og at Statsforvalteren hindrer kommunen å utøve lokalpolitisk skjønn og gjøre avveiinger – for eksempel når det kommer til lokale kommuneplaner og reguleringsplaner. Arealbruk må sees i en regional sammenheng, men gjennom dialog mellom kommuner i samme region.    Bergen kommune vil påpeke behovet for en økt mulighet til å ivareta bynær natur. Områdene har stor verdi for blant annet karbonlagring, overvannshåndtering, friluftsliv, folkehelse mm. Bergen kommune ønsker derfor flere virkemidler, slik at kommunen selv i større grad kan vurdere vern av områder med «vanlig natur».",2.
Bergen kommune,- Bergen kommune vil trekke frem følgende del av utredningen som svært viktig: «Den samiske befolkningen må involveres bedre i offentlige beslutninger om klimapolitikk. Utvalget mener at de samiske perspektivene ikke i tilstrekkelig grad blir hørt med dagens praksis.»,2.
Bergen kommune,- Bergen kommune støtter utvalgets fokus på å redusere matsvinn. Utvalget trekker frem at statistikken for matsvinn på mange områder er mangelfull. Dette må tas på høyeste alvor og kommuner og fylkeskommuner må ta ansvar for å få oversikt over matsvinn i egen virksomhet.,2.
Bergen kommune,"Nedenfor følger Bergen kommunes høringsuttale i tråd med ovennevnte: Bergen kommune mener NOU 2023: 25 er en solid og nyttig rapport. Klimautvalget har gitt gode, grundige anbefalinger som angår kommunens virksomhet både direkte og indirekte. Bergen kommune er opptatt av at det må bli enklere å ta klimavennlige valg, både for næringslivet, privatpersoner og offentlig sektor. Virkemidlene må innrettes på en slik måte at stimulansen økes på en rettferdig måte, og at den største innsatsen gjøres på de mest effektive tiltakene.",2.
Bergen kommune,"Bergen kommune er i det vesentlige enig med anbefalingene fra Klimautvalget, og har noen særskilte merknader.",2.
Bergen kommune,"Del 2: En bred omstilling  Kapittel 4 Usikkerhet og rettferdighet i omstillingen Bergen kommune er enig med Klimautvalget i at beslutningsprosesser må organiseres slik at de styrker muligheten for meningsfull medvirkning fra alle deler av befolkningen, og at fordelingseffektene av klimatiltak må vurderes mer systematisk i politiske prosesser og valg av virkemidler.",2.
