actor,paragraph,date
Norsk Hydro,"Norge har svært gode forutsetninger for å bygge lønnsom landvind på en skånsom måte. Dette potensialet må utnyttes for at Norge skal lykkes med å bygge tilstrekkelig ny kraftproduksjon til å opprettholde en robust kraftbalanse og skape ny grønn industri. Rammebetingelsene må være forutsigbare og transparente slik at både utviklere og kommunene kan ta gode valg, blant annet knyttet til bruk av arealer, som gir mest mulig verdiskaping og minst mulig ulemper og interessekonflikter. Nasjonale og lokale myndigheter, innbyggere og utviklere må samarbeide om gode løsninger for naturen og innbyggerne som samtidig gir tilstrekkelig lønnsomhet for utbygger.",28.02.2024
Norsk Hydro,"Konsesjonssystemet er i endring og vi mener at insentiver for vertskommunene må stå sentralt i dette arbeidet. Det bør undersøkes hvordan konsesjonsprosessene kan forbedres med mål om dempe konflikter og bygge aksept, og vi trenger en åpen og tillitsfull debatt om vanskelige avveininger og løsninger og hvordan ulike interesser kan ivaretas. Det må også etableres effektive prosesser og samordning slik at man unngår unødvendige og uklare paralelle prosesser. Vi må ha et investeringsvennlig skattesystem som sikrer kommunene inntekter. For å oppnå lokal aksept er det avgjørende at mer av verdiskapingen tilfaller lokale interesser.",28.02.2024
Norsk Hydro,"Stortinget har vedtatt at det skal bygges 8 TWh solenergi innen 2030. Dette henger etter vår oppfatning i liten grad sammen med insentivene kommuner har til å avsette areal til solkraftprosjekter. Det er varslet en handlingsplan for hvordan målet om 8 TWh skal nås i revidert nasjonalbudsjett for 2024. Hydro mener insentiver for vertskommunene må stå sentralt i dette arbeidet, herunder beskatning. Gitt at solkraftprosjektene allerede har marginal lønnsomhet bør en eventuell ny beskatning i form av naturressursskatt eller produksjonsavgift tilfalle vertskommunen direkte og komme til fratrekk i statlig skatt. Denne type betaling bør også holdes utenfor inntektsutjevningssystemet.",28.02.2024
Norsk Hydro,"Det er mange som tar til orde for å se havvindutbygging og elektrifisering av petroleumsinstallasjoner mer i sammenheng, og regjeringen har fått i oppdrag å legge frem tiltak for å elektrifisere offshoreinstallasjoner ved hjelp av havvind for å kutte klimagassutslipp. Også Klimautvalget har uttalt at andre utslippsreduserende tiltak enn kraft fra land bør vurderes kontinuerlig. Videre sier Statnett at samlokalisering av havvind og forbruk muliggjør større volumer. Vi mener generelt at samlokalisering er fornuftig for å redusere behov for overføringslinjer. Hydro ønsker å utvikle vind- og solprosjekter i nærheten av våre industrianlegg for å sikre forutsigbar og konkurransedyktig krafttilgang som grunnlag for langsiktig satsing på trygge, grønne arbeidsplasser i kommunene. Hvis Norge ikke legger til rette for utbygging av mer fornybar kraft vil vi gå glipp av nødvendige investeringer i utslippskutt i industrien og etablering av nye grønne arbeidsplasser. Norge vil heller ikke nå sine klimamål.",28.02.2024
Norsk Hydro,"Hydrogen er et nødvendig bidrag til utslippsreduksjoner i industri- og transportsektorer, og vil i økende grad fremover bli en del av energisystemet. Utvalget peker også på hydrogen som en løsning på flere utfordringer i energisystemet. Fleksibiliteten i hydrogenproduksjon bidrar til å øke verdien av vind- og solkraftproduksjon og gir muligheter for lagring av energi, samt avlaste investeringer i nett og dermed ta ned den totale infrastrukturkostnaden. Flere langsiktige analyser, som Statnetts langsiktige markedsanalyse, legger til grunn produksjon av grønt hydrogen som en sentral kilde til fleksibilitet i systemet. Det kreves teknologiutvikling og investeringer for å realisere disse løsningene.",28.02.2024
Norsk Hydro,"2. Risiko og kostnad knyttet til utvikling, implementering og oppskalering av ny teknologi for lavutslipp industriprosesser må reduseres.",28.02.2024
Norsk Hydro,"Avkarbonisering av norsk industri krever ny lavkarbonteknologi. Risikoavlastning gjennom god tilgang til langsiktig og forutsigbar finansiering er avgjørende for at industrien skal kunne øke tempoet i utvikling og implementering av lavkarbonteknologi. I Hydro jobber vi med mange ulike teknologier for ulike ledd i våre industrielle prosesser, blant annet CO2-fangst fra elektrolyseceller, elektrolyse uten CO2-utslipp («HalZero»), og elektrifisering av støpeovner, som erstatning for naturgass. Teknologiløpene er i forskjellige faser, noe i tidligfase FoU (forskning og utvikling), og noe klart for pilotering i større skala. Felles for alle teknologiløpene for lavutslipp er at de innebærer mye usikkerhet og risiko, og er kostnadskrevende både i investering og i driftsfase. For å dekarbonisere norsk industri, og samtidig ivareta konkurransekraft og arbeidsplasser, er det nødvendig med et virkemiddelapparat som bidrar til å redusere risiko og som kan avlaste kostnader i investering og drift i alle faser, fra tidlig FoU til implementering og industriell oppskalering.",28.02.2024
Norsk Hydro,3. Det trenges mer fleksibilitet i kvotesystemet.,28.02.2024
Norsk Hydro,"Norsk industri, med en installert kapasitet >20MW, er innlemmet i EUs kvotesystem (EUs ETS). EU’s ambisjoner for utslippskutt, uttrykt i årlige utslippskutt, er langt mer ambisiøse enn andre internasjonale kvotehandelssystemer. Likeledes er EU’s ETS kvotepris vesentlig høyere enn andre nasjonale og regionale kvotepriser. Dette innebærer en betydelig høyere driftskostnad for norsk industri. Dette representerer en risiko for norske industribedrifter som konkurrerer på det internasjonale markedet, der det ikke er mulig å overføre nasjonale klimakostnader i produktprisene. Basert på fremtidige forventninger om utslippskutt er det viktig at EU åpner for fleksibilitet mht hvilke reduksjoner som tillates innenfor kvotesystemet. I dag er kun CCS (Carbon Capture and Storage) og CCU (Carbon Capture and Usage) tilleggsopsjoner for utslippsreduksjon.",28.02.2024
Norsk Hydro,"Imidlertid hersker det fortsatt stor usikkerhet rundt når og hvordan negative utslippskreditter, som DACCS (Direct Air Capture and Storage ) og BECCS (bio energi med fangst og lagring), vil bli innlemmet i EU ETS. Slike teknologier som vil kunne gi permanente utslippskutt burde likestilles med vanlige reduksjonstiltak.",28.02.2024
Norsk Hydro,"4. Det haster med å etablere en levedyktig verdikjede for CCS, DACCS og BECCS prosjekter.",28.02.2024
Norsk Hydro,"Industriens evne til å oppfylle Europas kvotesystem er avgjørende for industriens konkurransekraft. Som nevnt har kvotesystemet en meget ambisiøs målsetning, uttrykt gjennom et kutt i utslippstaket på nærmere 50% fra 2020 til 2030 (fra 1.6 GT til 830 MT utslipp) og et utslippstak på 0 i 2040 hvis dagens krav til totalt utslippskutt skal fortsette fra og med 2031. En så ambisiøs reduksjonspolitikk er krevende å oppfylle -selv om man implementerer CCS i større målestokk. Som kjent, er det teknologisk ikke mulig å fange 100% av en installasjons avgasser og fangstraten varierer fra 75% til 95%. For de såkalte hard-to-abate sektorene, hvor løsninger som elektrifisering, hydrogen og bioenergi ikke er alternative løsninger, blir CCS sammen med negative utslipp eneste mulighetsrom for å kunne levere nullutslipp.",28.02.2024
Norsk Hydro,"I og med at det kun er 16 år igjen til 2040, haster det med å etablere en levedyktig verdikjede for CCS, DACCS og BECCS prosjekter. Dette krever en helhetlig vurdering for å sikre gjennomførbarhet med henhold til etablering av transport og lagringsmuligheter for CO2 for alle norske punktutslipp.",28.02.2024
Norsk Hydro,5. CO2 kompensasjonsordningen er kritisk for å begrense konkurranseulemper for norsk kraftintensiv industri.,28.02.2024
Norsk Hydro,"Norge har globale konkurransefortrinn innen prosessering av råmaterialer og metaller, produksjon og resirkulering av batterier, produksjon av hydrogen, havvind, og ny teknologi innen bl.a. karbonfangst og -lagring. Norge er Europas største produsent av primæraluminium, og konkurrer i et internasjonalt marked. Det er derfor positivt at utvalget anerkjenner utfordringene med karbonlekkasje og behovet for å motvirke dette gjennom vederlagsfrie kvoter og CO2-kompensasjonsordningen.",28.02.2024
Norsk Hydro,"Utvalget mener at virkemidler som skal redusere karbonlekkasje i størst mulig grad må følges av krav om at midler skal bidra til utslippsreduserende tiltak og energieffektivisering. Det er viktig å påpeke at CO2-kompensasjonsordningen ikke handler om utslipp fra industrien, men om prissmitten norsk industri får som følge av at Norge er en del av det europeiske kraftmarkedet, der kraftprisen påvirkes av CO2-prisen. Norge får denne CO2-prissmitten på tross av at norsk kraftproduksjon er fornybar. CO2-kompensasjonsordningen er en delvis refusjon av denne prissmitten. CO2-kompensasjonsordningen er dermed en kritisk rammebetingelse for å begrense konkurranseulemper for norsk kraftkrevende industri.",28.02.2024
Norsk Hydro,6. Retningslinjer på etterspørselssiden må etableres:,28.02.2024
Norsk Hydro,7. Klimapolitikken må være forutsigbar og konsistent på tvers av regulatoriske virkemidler.,28.02.2024
Norsk Hydro,"Virkemidlene i klimapolitikken må beskytte mot karbonlekkasje. Dette krever forutsigbarhet og konsistens for å sikre at selskaper kan ta nødvendige forretningsmessige beslutninger og gjøre teknologiske investeringer slik at klimamålene skal nås. Konsistens på tvers av regulatoriske virkemidler (f.eks. offentlige anskaffelser, handelspolitikk osv.) er viktig for å unngå at det skapes motstridende insentiver. Dette innebærer blant annet at rammebetingelsene i Norge og Europa ikke er i strid med hverandre og at støtteordninger må sikre at omstillingen ikke er til hinder for Europeisk industris konkurransekraft.",28.02.2024
Norsk Hydro,"8. Det er kritisk viktig at eventuell fremtidig klima- og naturpolitikk ikke kommer i konflikt med hverandre og der det er mulig, komplementerer og styrker hverandre.",28.02.2024
Norsk Hydro,"Klimaendringer regnes som en av de viktigste driverne for tap av natur og økosystemer. Samtidig har intakt natur en viktig rolle i karbonbinding, og bevaring og restaurering av disse habitatene regnes som et av de viktigste verktøyene vi har for å redusere klimaendringene.",28.02.2024
Norsk Hydro,"Et av de viktigste dilemmaene som må balanseres er behovet for mer fornybar energi og konsekvenser for naturen. Uansett hvilken type fornybar energi som utvikles, vil den ha et fysisk fotavtrykk i miljøet som vil føre til endringer i arealbruk. Det bør etableres rammer/system for å kompensere for tap av natur. I den grad det er mulig, bør disse rammene og kriteriene defineres på nasjonalt nivå.",28.02.2024
Norsk Hydro,Vi mener at følgende grep må gjøres for å samkjøre utbyggingen av fornybar energi med de nasjonale målene for klima og natur:,28.02.2024
Norsk Hydro,9. Mer klarhet trenges rundt definisjonen av bærekraftig biomasse.,28.02.2024
Norsk Hydro,"Biomaterialer er en viktig ressurs for å avkarbonisere norsk industri, som innsatsfaktor i en produksjonsprosess eller som energi. Men fordi biomasse er en begrenset ressurs og på grunn av klima/natur-dilemmaene nevnt ovenfor, er det viktig at kun bærekraftig biomasse som faktisk fører til utslippsreduksjoner sammenlignet med bruk av fossilt brenselekvivalent brukes. For å legge til rette for dette er det behov for mer klarhet rundt definisjonen av bærekraftig biomasse, inkludert eksempler.",28.02.2024
Norsk Hydro,10. Klimapolitikk må utformes på en måte som legger til rette for en rettferdig omstilling,28.02.2024
Norsk Hydro,"Det grønne skiftet vil føre til endringer som rammer ulikt, og vil kunne oppfattes som urettferdige. Å sikre rettferdighet i det grønne skiftet er, som utvalget beskriver, både et gode i seg selv og nødvendig for å opprettholde omstillingsviljen i befolkningen. Vi mener at følgende bør prioriteres for å skape gode rammevilkår for industriens bidrag i en rettferdig omstilling:",28.02.2024
Norsk Hydrogenforum,"Norsk Hydrogenforum (NHF) viser til høring om klimautvalgets rapport, og takker for muligheten til å komme med innspill.",26.02.2024
Norsk Hydrogenforum,"NHF er den nasjonale bransjeforeningen for hydrogen og ammoniakk, og representerer store og viktige deler av industrien, kraftbransjen, transportsektoren og forsknings- og utdanningsmiljøene i Norge. NHF er også sekretariat for «Fylkesnettverket», et hydrogennettverk der fylkeskommunene og kommunene Oslo, Trondheim, Porsgrunn, Bodø, Berlevåg, Kvinesdal, Kristiansand og Hitra deltar.",26.02.2024
Norsk Hydrogenforum,"Klimautvalgets utredning er viktig. Den identifiserer hvilke veivalg Norge står overfor for å nå målet om å bli et lavutslippssamfunn innen 2050. Det første delmålet er 2030, og mye tyder dessverre på at vi ikke vil nå de klimamålene vi har satt fram til da. Vi er på etterskudd, så tempoet i omstillingsarbeidet må opp.",26.02.2024
Norsk Hydrogenforum,Klimautvalget har en rekke gode anbefalinger og forslag. I vårt høringssvar beskriver vi hvilken rolle hydrogen kan spille i tilknytning til disse.,26.02.2024
Norsk Hydrogenforum,"Hydrogen og hydrogenbaserte derivater som ammoniakk, metanol, flytende organisk hydrogenbærer (LOHC) og syntetiske drivstoff vil bidra til betydelige utslippsreduksjoner der direkte elektrifisering og batterier ikke strekker til. En nylig kartlegging[1] NHF har gjennomført viser at det i dag finnes hydrogenprosjekter i alle landets fylker og i 67 av landets kommuner. Antallet hydrogenprosjekter har økt fra rundt 50 prosjekter i 2021 til 179 i november 2023. Av disse er 59 prosjekter knyttet til produksjon av hydrogen. En rekke aktører utvikler, demonstrerer og oppskalerer ny hydrogenteknologi, og det er prosjekter knyttet til bruk av hydrogen i kraftintensiv industri, skipsfart, tungtransport, bygg og anlegg, jernbane og luftfart. NHFs oversikt er basert på offentlig tilgjengelig informasjon.",26.02.2024
